,iterations,replicate,variable,value
141,15252.068494761052,1.0,ess,7.922409070538436
142,15252.068494761052,2.0,ess,7.7726737799793835
143,15252.068494761052,3.0,ess,8.641694484149276
144,15252.068494761052,4.0,ess,8.504329852587542
145,15252.068494761052,5.0,ess,6.365123065391018
146,15252.068494761052,6.0,ess,7.6852274763178245
147,15252.068494761052,7.0,ess,8.189257287881281
148,15252.068494761052,8.0,ess,8.873357894979048
149,15252.068494761052,9.0,ess,10.06461717427825
150,20000.000000000004,0.0,ess,9.28323211937948
151,20000.000000000004,1.0,ess,11.00619439142769
152,20000.000000000004,2.0,ess,9.571449539513452
153,20000.000000000004,3.0,ess,10.251134605447358
154,20000.000000000004,4.0,ess,10.436857151230312
155,20000.000000000004,5.0,ess,8.788681947377203
156,20000.000000000004,6.0,ess,8.435437944895742
157,20000.000000000004,7.0,ess,8.911216040618342
158,20000.000000000004,8.0,ess,7.819492662861629
159,20000.000000000004,9.0,ess,10.69128373932133
