,iterations,replicate,variable,value
111,5025.880353763971,1.0,ess,6.833306250748168
112,5025.880353763971,2.0,ess,5.587640408428237
113,5025.880353763971,3.0,ess,6.868667176500624
114,5025.880353763971,4.0,ess,4.88279262359517
115,5025.880353763971,5.0,ess,6.109304357435413
116,5025.880353763971,6.0,ess,6.064715078712401
117,5025.880353763971,7.0,ess,7.130416378857332
118,5025.880353763971,8.0,ess,5.928831078814461
119,5025.880353763971,9.0,ess,5.000037026449986
120,5969.103497963797,0.0,ess,4.759332618205477
121,5969.103497963797,1.0,ess,5.9533549606073
122,5969.103497963797,2.0,ess,6.2170568171230665
123,5969.103497963797,3.0,ess,6.832846369340371
124,5969.103497963797,4.0,ess,7.416310157884553
125,5969.103497963797,5.0,ess,7.060831729394961
126,5969.103497963797,6.0,ess,7.762643451815492
127,5969.103497963797,7.0,ess,5.570957720177117
128,5969.103497963797,8.0,ess,6.690305371727599
129,5969.103497963797,9.0,ess,6.444088817827996
130,7089.3443658521555,0.0,ess,6.535756848826823
131,7089.3443658521555,1.0,ess,5.0381941596342275
132,7089.3443658521555,2.0,ess,6.129246923097099
133,7089.3443658521555,3.0,ess,7.771964139132917
134,7089.3443658521555,4.0,ess,6.731595128252316
135,7089.3443658521555,5.0,ess,6.687258202975461
136,7089.3443658521555,6.0,ess,6.328717302034589
137,7089.3443658521555,7.0,ess,5.491678383537345
138,7089.3443658521555,8.0,ess,8.079346655599153
139,7089.3443658521555,9.0,ess,8.513906351554077
140,8419.824443450205,0.0,ess,7.020917077564823
141,8419.824443450205,1.0,ess,8.057922102735711
142,8419.824443450205,2.0,ess,6.547520851274895
143,8419.824443450205,3.0,ess,8.4905426676051
144,8419.824443450205,4.0,ess,6.013097252236881
145,8419.824443450205,5.0,ess,8.597805530152826
146,8419.824443450205,6.0,ess,8.175048971508904
147,8419.824443450205,7.0,ess,7.817293967915911
148,8419.824443450205,8.0,ess,5.359311216816068
149,8419.824443450205,9.0,ess,7.43037072670614
150,10000.0,0.0,ess,6.762073303029334
151,10000.0,1.0,ess,6.303632686631861
152,10000.0,2.0,ess,8.074480505670468
153,10000.0,3.0,ess,5.955165608679361
154,10000.0,4.0,ess,7.101570679455034
155,10000.0,5.0,ess,7.460065680443805
156,10000.0,6.0,ess,10.940012972919622
157,10000.0,7.0,ess,5.659344210682742
158,10000.0,8.0,ess,6.522711926475424
159,10000.0,9.0,ess,7.61208426202487
