,iterations,replicate,variable,value
127,2508.4845531135184,7.0,ess,769.3333333333334
128,2508.4845531135184,8.0,ess,769.3333333333333
129,2508.4845531135184,9.0,ess,769.3333333333334
130,3156.925177794596,0.0,ess,985.3333333333333
131,3156.925177794596,1.0,ess,985.3333333333333
132,3156.925177794596,2.0,ess,985.3333333333335
133,3156.925177794596,3.0,ess,985.3333333333333
134,3156.925177794596,4.0,ess,985.3333333333334
135,3156.925177794596,5.0,ess,985.3333333333333
136,3156.925177794596,6.0,ess,985.3333333333334
137,3156.925177794596,7.0,ess,985.3333333333334
138,3156.925177794596,8.0,ess,985.3333333333334
139,3156.925177794596,9.0,ess,985.3333333333335
140,3972.987023509263,0.0,ess,1257.3333333333335
141,3972.987023509263,1.0,ess,1257.3333333333333
142,3972.987023509263,2.0,ess,1257.3333333333335
143,3972.987023509263,3.0,ess,1257.3333333333335
144,3972.987023509263,4.0,ess,1257.3333333333335
145,3972.987023509263,5.0,ess,1257.3333333333335
146,3972.987023509263,6.0,ess,1257.3333333333335
147,3972.987023509263,7.0,ess,1257.3333333333335
148,3972.987023509263,8.0,ess,1257.3333333333333
149,3972.987023509263,9.0,ess,1257.3333333333335
150,4999.999999999999,0.0,ess,1599.666666666667
151,4999.999999999999,1.0,ess,1599.6666666666665
152,4999.999999999999,2.0,ess,1599.6666666666665
153,4999.999999999999,3.0,ess,1599.6666666666665
154,4999.999999999999,4.0,ess,1599.6666666666667
155,4999.999999999999,5.0,ess,1599.6666666666665
156,4999.999999999999,6.0,ess,1599.6666666666665
157,4999.999999999999,7.0,ess,1599.6666666666665
158,4999.999999999999,8.0,ess,1599.6666666666665
159,4999.999999999999,9.0,ess,1599.6666666666667
