,iterations,replicate,variable,value
79,4999.999999999999,9.0,kld,0.01948288010454924
80,1000.0,0.0,ess,30.6730289502875
81,1000.0,1.0,ess,36.729958252465735
82,1000.0,2.0,ess,11.899631170437104
83,1000.0,3.0,ess,18.372089572320544
84,1000.0,4.0,ess,22.94963425019983
85,1000.0,5.0,ess,20.874087983382672
86,1000.0,6.0,ess,14.755962161926181
87,1000.0,7.0,ess,21.093595289619113
88,1000.0,8.0,ess,27.54181282110212
89,1000.0,9.0,ess,23.916628293895403
90,1258.4989506418272,0.0,ess,21.246600679683805
91,1258.4989506418272,1.0,ess,23.573125289210775
92,1258.4989506418272,2.0,ess,34.895968551878056
93,1258.4989506418272,3.0,ess,19.75363619317269
94,1258.4989506418272,4.0,ess,26.42389699299765
95,1258.4989506418272,5.0,ess,27.07483909253807
96,1258.4989506418272,6.0,ess,18.81586139732422
97,1258.4989506418272,7.0,ess,26.57246129403981
98,1258.4989506418272,8.0,ess,35.55116926146358
99,1258.4989506418272,9.0,ess,36.78497720542592
100,1583.8196087665788,0.0,ess,23.251931257705962
101,1583.8196087665788,1.0,ess,40.359028318389214
102,1583.8196087665788,2.0,ess,37.010134559440026
103,1583.8196087665788,3.0,ess,42.907571536993906
104,1583.8196087665788,4.0,ess,30.730005183654818
105,1583.8196087665788,5.0,ess,26.466034339654726
106,1583.8196087665788,6.0,ess,44.63206222214622
107,1583.8196087665788,7.0,ess,31.957314490844464
108,1583.8196087665788,8.0,ess,35.43793660296708
109,1583.8196087665788,9.0,ess,39.43773227390458
110,1993.2353156386887,0.0,ess,29.529290324168862
111,1993.2353156386887,1.0,ess,43.7562716747493
112,1993.2353156386887,2.0,ess,32.15827682194705
113,1993.2353156386887,3.0,ess,43.175795446007655
114,1993.2353156386887,4.0,ess,54.61512015075831
115,1993.2353156386887,5.0,ess,38.89191570325875
116,1993.2353156386887,6.0,ess,56.50727712581018
117,1993.2353156386887,7.0,ess,22.644388858406924
118,1993.2353156386887,8.0,ess,35.13725276148845
119,1993.2353156386887,9.0,ess,33.274680596809816
120,2508.4845531135184,0.0,ess,56.34576345671852
121,2508.4845531135184,1.0,ess,36.40813652316253
122,2508.4845531135184,2.0,ess,54.404395082096755
123,2508.4845531135184,3.0,ess,48.86766032816375
124,2508.4845531135184,4.0,ess,48.483373775593215
125,2508.4845531135184,5.0,ess,34.8737043336575
126,2508.4845531135184,6.0,ess,69.66416050188136
127,2508.4845531135184,7.0,ess,44.089284913754646
128,2508.4845531135184,8.0,ess,35.6300369123775
129,2508.4845531135184,9.0,ess,47.75487288458045
130,3156.925177794596,0.0,ess,78.4531047898766
131,3156.925177794596,1.0,ess,44.16093509159422
132,3156.925177794596,2.0,ess,37.77180193068739
133,3156.925177794596,3.0,ess,46.125712235468605
134,3156.925177794596,4.0,ess,64.61251583613654
135,3156.925177794596,5.0,ess,45.6291095537306
136,3156.925177794596,6.0,ess,44.430885920343236
137,3156.925177794596,7.0,ess,49.97794308860178
138,3156.925177794596,8.0,ess,50.37754633275394
139,3156.925177794596,9.0,ess,53.21861492459548
140,3972.987023509263,0.0,ess,64.25083925968173
141,3972.987023509263,1.0,ess,67.56144343752547
142,3972.987023509263,2.0,ess,93.46669540847873
143,3972.987023509263,3.0,ess,62.87925503533272
144,3972.987023509263,4.0,ess,57.931701223461104
145,3972.987023509263,5.0,ess,57.153440248896665
146,3972.987023509263,6.0,ess,55.0046337123224
147,3972.987023509263,7.0,ess,63.38014240675518
148,3972.987023509263,8.0,ess,72.19530909862101
149,3972.987023509263,9.0,ess,56.973129254146635
150,4999.999999999999,0.0,ess,70.99097761964963
151,4999.999999999999,1.0,ess,99.90686283106004
152,4999.999999999999,2.0,ess,82.80913612457064
153,4999.999999999999,3.0,ess,69.63295691199748
154,4999.999999999999,4.0,ess,64.22157291307893
155,4999.999999999999,5.0,ess,61.22028706453631
156,4999.999999999999,6.0,ess,59.834236953496585
157,4999.999999999999,7.0,ess,87.59728967353877
158,4999.999999999999,8.0,ess,59.387443608384366
159,4999.999999999999,9.0,ess,61.18035294931906
